genres,rated,title,countries,year,type,languages,imdb_rating,rt_rating,decade
Drama,UNRATED,The Terrorist,India,1998,movie,Tamil,7.2,3.5,2000
Crime,NA,Trans,USA,1998,movie,English,5.8,3.3,2000
Biography,NA,The Life of Aleksis Kivi,Finland,2001,movie,Finnish,6.1,3.8,2000
Drama,NA,The Shooting Party,Soviet Union,1978,movie,Russian,7.5,1.9,1980
Documentary,PG-13,My Voyage to Italy,Italy,2001,movie,English,8.3,3.9,2000
Drama,NA,Fire!,Italy,1968,movie,Italian,7.6,3.2,1970
Drama,NOT RATED,Saint Maybe,USA,1998,movie,English,6.3,3.1,2000
Comedy,R,The Adventures of Sebastian Cole,USA,1998,movie,English,6.9,3.5,2000
Crime,NOT RATED,Battles Without Honor and Humanity,Japan,1973,movie,Japanese,7.6,4.2,1970
Drama,NA,Love & Pop,Japan,1998,movie,Japanese,7.3,3.1,2000
Drama,R,American Beauty,USA,1999,movie,English,8.4,3.8,2000
Drama,NA,Kiss Me in the Rain,Finland,1999,movie,Finnish,6.4,3.9,2000
Drama,NA,Il resto di niente,Italy,2004,movie,Italian,7.1,3.4,2000
Action,NA,Samurai Fiction,Japan,1998,movie,Japanese,7.4,3.8,2000
Comedy,R,Train of Life,France,1998,movie,French,7.7,4.3,2000
Drama,NA,Senza sapere niente di lei,Italy,1969,movie,Italian,6.3,2.9,1970
Drama,NA,"Goodnight, Mister Tom",UK,1998,movie,English,7.9,4.1,2000
Action,NA,The Longest Nite,Hong Kong,1998,movie,Cantonese,7.6,3.7,2000
Comedy,NA,Yuppi du,Italy,1975,movie,Italian,6.2,0,1980
Documentary,NA,Palms,Russia,1994,movie,Inconnu,8.1,4.1,1990
Drama,R,Hamlet,USA,2000,movie,English,6,3,2000
Comedy,NOT RATED,He Died with a Felafel in His Hand,Australia,2001,movie,English,7.1,3.1,2000
Comedy,NA,Kuch Kuch Hota Hai,India,1998,movie,Hindi,7.8,4.3,2000
Adventure,G,Running Free,USA,1999,movie,English,5.6,3.5,2000
Biography,R,The Hurricane,USA,1999,movie,English,7.6,3.7,2000
Comedy,R,Scary Movie,USA,2000,movie,English,6.2,3,2000
Drama,NA,Historien om Kim Skov,Denmark,1981,movie,Danish,3.4,4.5,1980
Comedy,R,The Five Senses,Canada,1999,movie,French,6.8,3.6,2000
Crime,R,Brown's Requiem,USA,1998,movie,English,5.9,3,2000
Comedy,UNRATED,Getting to Know You,USA,1999,movie,German,6.9,2.8,2000
Crime,NA,Murder in a Small Town,USA,1999,movie,English,6.5,NA,2000
Biography,R,Boys Don't Cry,USA,1999,movie,English,7.6,3.7,2000
Family,NA,A Child's Christmas in Wales,Canada,1987,movie,English,7.7,4,1990
Comedy,NA,Cosy Dens,Czech Republic,1999,movie,Czech,8.4,4.5,2000
Drama,NA,Aberdeen,UK,2000,movie,English,7.3,3.7,2000
Drama,NA,The Lighthouse,Argentina,1998,movie,Spanish,7.1,3.6,2000
Documentary,NA,Pictures of the Old World,Czechoslovakia,1972,movie,Slovak,8.2,4.3,1970
Drama,R,Wonderland,UK,1999,movie,English,7.2,3.7,2000
Comedy,R,Sugar Town,UK,1999,movie,English,6,3,2000
Documentary,NA,Divide and Conquer,USA,1943,movie,English,7.4,3.6,1940
Drama,R,Babymother,UK,1998,movie,English,5.2,3.7,2000
Drama,NA,The Silence,Iran,1998,movie,Persian,7,3.8,2000
Comedy,PG-13,Keeping the Faith,USA,2000,movie,English,6.4,3,2000
Comedy,R,Nurse Betty,Germany,2000,movie,English,6.3,2.7,2000
Western,TV-14,Dollar for the Dead,USA,1998,movie,English,5.3,2.5,2000
Adventure,NA,Poika ja ilves,Finland,1998,movie,English,5.3,2.5,2000
Drama,R,He Got Game,USA,1998,movie,English,6.9,3.6,2000
Drama,NA,Pan Tadeusz: The Last Foray in Lithuania,Poland,1999,movie,Polish,6.1,3.4,2000
Musical,NA,Joseph and the Amazing Technicolor Dreamcoat,UK,1999,movie,English,7.4,3.5,2000
Drama,PG,The Grandfather,Spain,1998,movie,Spanish,7.5,3.6,2000
Comedy,NA,Gigantics,Germany,1999,movie,German,7.8,4.3,2000
Comedy,NA,Siam Sunset,Australia,1999,movie,English,6.5,3.5,2000
Sci-Fi,NA,Exit,France,2000,movie,French,5.1,2.9,2000
Adventure,NA,Arabian Nights,USA,2000è,series,English,7.5,3.4,2000
Documentary,NOT RATED,Regret to Inform,USA,1998,movie,English,7.2,3.6,2000
Drama,PG,In Praise of Love,France,2001,movie,French,6.5,3.4,2000
Drama,NA,After the Rain,Japan,1999,movie,Japanese,7.8,4,2000
Romance,PG,Love's Labour's Lost,UK,2000,movie,English,6.1,3.1,2000
Drama,NA,Enlightenment Guaranteed,Germany,1999,movie,German,7.2,3.9,2000
Comedy,PG-13,The Adventures of Pluto Nash,USA,2002,movie,English,3.7,2,2000
Comedy,PG-13,Mansfield Park,UK,1999,movie,English,7.1,3.6,2000
Adventure,NA,Don Quixote,USA,2000,movie,English,6.2,3.1,2000
Crime,R,Boiler Room,USA,2000,movie,English,7,3.4,2000
Comedy,NA,But Forever in My Mind,Italy,1999,movie,Italian,6.3,3.3,2000
Action,R,Terminator 3: Rise of the Machines,USA,2003,movie,English,6.4,3.1,2000
Documentary,NA,Divide and Conquer,USA,1943,movie,English,7.4,3,1940
Fantasy,R,The Prophecy 3: The Ascent,USA,2000,movie,English,5.6,3.1,2000
Comedy,R,Rock 'n' Roll Frankenstein,USA,1999,movie,English,4.8,2.5,2000
Drama,R,Magnolia,USA,1999,movie,English,8,3.7,2000
Comedy,R,Four Rooms,USA,1995,movie,English,6.7,3.4,2000
Drama,R,La otra conquista,Mexico,1998,movie,Spanish,6.8,3.4,2000
Comedy,R,But I'm a Cheerleader,USA,1999,movie,English,6.5,3.4,2000
Adventure,NA,"Goodbye, 20th Century",Republic of Macedonia,1998,movie,Macedonian,6.9,3.8,2000
Drama,PG-13,Hard Ball,USA,2001,movie,English,6.3,3.4,2000
Comedy,NA,Breaking Out,Sweden,1999,movie,Swedish,6.3,3.5,2000
Crime,R,King of the Jungle,USA,2000,movie,English,6.1,3.1,2000
Crime,R,Forever Mine,UK,1999,movie,English,5.3,3.1,2000
Comedy,R,Soft Fruit,Australia,1999,movie,English,6.6,3.9,2000
Drama,R,The Last September,France,1999,movie,English,6.1,2.9,2000
Drama,PG-13,Est - Ouest,France,1999,movie,French,7.5,3.9,2000
Comedy,R,Me Myself I,France,1999,movie,English,6.5,3.3,2000
Documentary,NA,Eddie Izzard: Dress to Kill,UK,1999,movie,English,8.7,4.3,2000
Documentary,R,Get Bruce,USA,1999,movie,English,6,3.2,2000
Drama,R,All the Rage,USA,1999,movie,English,5.6,2.9,2000
Drama,NA,The White Dove,Czechoslovakia,1960,movie,Czech,7.4,NA,1960
Action,PG-13,Logan's War: Bound by Honor,USA,1998,movie,English,5.4,3.2,2000
Action,NA,Kebab Connection,Germany,2004,movie,Greek,6.8,3.6,2000
Documentary,R,Hitman Hart: Wrestling with Shadows,USA,1998,movie,English,8.2,3.9,2000
Animation,PG,Castle in the Sky,Japan,1986,movie,Japanese,8.1,NA,1990
Drama,R,Two Deaths,UK,1995,movie,English,6.7,3.3,2000
Action,PG-13,Minority Report,USA,2002,movie,English,7.7,3.4,2000
Fantasy,NA,Armageddon,Hong Kong,1997,movie,Cantonese,4.8,3,2000
Crime,NA,Dossier 51,France,1978,movie,French,7.5,4.4,1980
Adventure,PG,Galaxy Quest,USA,1999,movie,English,7.3,3.1,2000
Adventure,NA,In July,Germany,2000,movie,German,7.8,4.1,2000
Action,PG-13,The Perfect Storm,USA,2000,movie,English,6.4,5,2000
Comedy,NA,U Pana Boga za piecem,Poland,1998,movie,Polish,7,3.9,2000
Horror,UNRATED,Ring,Japan,1998,movie,Japanese,7.3,3.6,2000
Crime,R,Traffic,USA,2000,movie,English,7.7,3.6,2000
Comedy,PG,Bicentennial Man,USA,1999,movie,English,6.8,3,2000
Drama,R,Bandits,Germany,1997,movie,German,6.4,NA,2000
Drama,R,Gossip,USA,2000,movie,English,5.9,2.9,2000
Adventure,PG,Kids World,USA,2001,movie,English,5,3.1,2000
Drama,R,Whiteboyz,France,1999,movie,English,5.3,3.1,2000
Drama,PG-13,A Lesson Before Dying,USA,1999,movie,English,6.9,3.7,2000
Crime,R,Bodywork,UK,2001,movie,English,5.5,3.6,2000
Comedy,NA,"Me Boss, You Sneakers!",Germany,1998,movie,German,6.4,2.5,2000
Biography,R,Pollock,USA,2000,movie,English,7,3.5,2000
Comedy,NA,Cosas que nunca te dije,Spain,1996,movie,English,7,3.9,2000
Short,NOT RATED,Dickson Experimental Sound Film,USA,1894,movie,English,6.8,3.8,1890
Drama,NA,History of Cinema in Popielawy,Poland,1998,movie,Polish,7.1,4,2000
Comedy,NA,Paperback Hero,Australia,1999,movie,English,6.4,3.2,2000
Biography,R,Quills,UK,2000,movie,English,7.4,3.6,2000
Documentary,NA,Sex: The Annabel Chong Story,USA,1999,movie,English,5.5,3.2,2000
Documentary,NA,Dancemaker,USA,1998,movie,English,6.9,3,2000
Documentary,NA,War Comes to America,USA,1945,movie,English,7.1,4,1940
Drama,NA,Le petit voleur,France,1999,movie,French,7,3.6,2000
Comedy,NA,Du xia 1999,Hong Kong,1998,movie,Cantonese,6.1,3.2,2000
Drama,NA,"Goodnight, Mister Tom",UK,1998,movie,English,7.9,4.1,2000
Drama,NA,Between Your Legs,Spain,1999,movie,Spanish,6.5,2.5,2000
Comedy,R,What Planet Are You From?,USA,2000,movie,English,5.6,2.5,2000
Action,PG-13,A Knight's Tale,USA,2001,movie,English,6.9,3.5,2000
Action,PG-13,Gorgeous,Hong Kong,1999,movie,Cantonese,6,3.3,2000
Documentary,NA,Style Wars,USA,1983,movie,English,8.3,4.3,1980
Action,NA,The Glass Agency,Iran,1999,movie,Persian,8.1,2.8,2000
Biography,NOT RATED,Cleopatra,Germany,1999,series,English,6.6,3.4,2000
Drama,TV-PG,Passing Glory,USA,1999,movie,English,6.4,3.7,2000
Short,NA,I Just Want to Kiss You,UK,1998,movie,Inconnu,7.4,3.6,2000
Documentary,NA,On the Ropes,USA,1999,movie,English,7.3,3.3,2000
Crime,R,Boiler Room,USA,2000,movie,English,7,3.4,2000
Adventure,PG,Paulie,USA,1998,movie,English,6.4,2.8,2000
Action,NOT RATED,Taxi 2,France,2000,movie,French,6.4,3.4,2000
Documentary,NA,Return with Honor,USA,1998,movie,English,8.1,3.8,2000
Comedy,R,Seven Girlfriends,USA,1999,movie,English,6,3.1,2000
Documentary,R,American Pimp,USA,1999,movie,English,6.6,3.5,2000
Action,R,The Item,USA,1999,movie,English,3.4,2.1,2000
Animation,PG,Osmosis Jones,USA,2001,movie,English,6.2,2.8,2000
Drama,R,Almost Famous,USA,2000,movie,English,7.9,3.7,2000
Documentary,NA,Kestrel's Eye,Sweden,1998,movie,Inconnu,7.4,3.1,2000
Animation,G,Kiki's Delivery Service,Japan,1989,movie,Japanese,7.9,2.7,1990
Adventure,UNRATED,Joan of Arc,Canada,1999,series,English,6.7,3,2000
Action,NOT RATED,In China They Eat Dogs,Denmark,1999,movie,Danish,7.5,4,2000
Comedy,R,Bossa Nova,Brazil,2000,movie,Portuguese,6.5,3.2,2000
Documentary,R,American Movie,USA,1999,movie,English,7.9,4,2000
Animation,NA,Kirikou and the Sorceress,France,1998,movie,French,7.5,3.9,2000
Documentary,NA,Hitler - Never Heard of Him,France,1963,movie,French,7.1,5,1960
Drama,NA,Man of Steel,Belgium,1999,movie,Dutch,6.5,3.5,2000
Drama,PG-13,Finding Forrester,USA,2000,movie,English,7.3,3.5,2000
Documentary,NA,The Battle of Britain,USA,1943,movie,English,7.5,4,1940
Comedy,R,"Me, Myself & Irene",USA,2000,movie,English,6.5,3.1,2000
Adventure,PG,Mission to Mars,USA,2000,movie,English,5.5,2.4,2000
Crime,NA,Orfeu,Brazil,1999,movie,Portuguese,6.1,3,2000
Biography,R,Rocky Marciano,USA,1999,movie,English,6.6,3.7,2000
Action,NA,Werner - Volles Rooèèè!!!,Germany,1999,movie,German,5,NA,2000
Documentary,NA,The Battle of China,USA,1944,movie,English,7.3,0,1940
Drama,UNRATED,Fire,Canada,1996,movie,English,7.3,NA,2000
Comedy,NA,Sun Alley,Germany,1999,movie,German,6.9,3.9,2000
Drama,NA,2103: The Deadly Wake,Canada,1997,movie,English,3.3,2.4,2000
Drama,PG-13,Moonlight Mile,USA,2002,movie,English,6.7,3.4,2000
Drama,R,Requiem for a Dream,USA,2000,movie,English,8.4,4.1,2000
Drama,PG,Twilight Time,USA,1982,movie,Serbo-Croatian,6,NA,1980
Crime,R,The Caveman's Valentine,USA,2001,movie,English,6,3.2,2000
Drama,NA,Esther Kahn,France,2000,movie,English,6.7,3.4,2000
Thriller,R,Phone Booth,USA,2002,movie,English,7.1,3.1,2000
Drama,NA,Maryam,USA,2002,movie,English,6.9,3.5,2000
Documentary,NA,Lenny Bruce: Swear to Tell the Truth,USA,1998,movie,English,8,3.8,2000
Drama,R,SUBWAYStories: Tales from the Underground,USA,1997,movie,English,6.7,3.3,2000
Documentary,NA,Six Days in Roswell,USA,1998,movie,English,7.4,2.9,2000
Action,R,15 Minutes,USA,2001,movie,English,6.1,2.9,2000
Documentary,NOT RATED,Little Dieter Needs to Fly,Germany,1997,movie,English,8.1,4.1,2000
Drama,R,Harem suare,Italy,1999,movie,Turkish,6.2,3.5,2000
Drama,R,Titus,Italy,1999,movie,English,7.3,3.7,2000
Comedy,NA,Judy Berlin,USA,1999,movie,English,6.8,3.4,2000
Documentary,NA,The Source: The Story of the Beats and the Beat Generation,USA,1999,movie,English,7.5,3.2,2000
Drama,R,Urbania,USA,2000,movie,English,7,3.5,2000
Biography,NA,Jinnah,UK,1998,movie,English,8.1,4.1,2000
Drama,R,O,USA,2001,movie,English,6.2,3,2000
Documentary,G,Buena Vista Social Club,Germany,1999,movie,English,7.6,4,2000
Drama,R,The Young Unknowns,USA,2000,movie,English,4.1,2.5,2000
Drama,NA,Seven Days Somewhere Else,France,1969,movie,French,7.3,4.5,1970
Comedy,NA,The Quiet Family,South Korea,1998,movie,Korean,7.1,3.6,2000
Drama,NA,Birdcage Inn,South Korea,1998,movie,Korean,7.1,3.7,2000
Drama,NA,Dischord,USA,2001,movie,English,5.3,2.8,2000
Family,NA,The Glitterball,UK,1977,movie,English,6,2.5,1980
Adventure,PG,Snow Day,USA,2000,movie,English,4.9,2.5,2000
Action,PG-13,Battlefield Earth,USA,2000,movie,English,2.4,1.6,2000
Action,R,The Patriot,USA,2000,movie,English,7.1,3.6,2000
Drama,R,Butterfly,Spain,1999,movie,Spanish,7.6,4.1,2000
Action,NA,Sukeban Deka,Japan,1987,movie,Japanese,6.8,3.5,1990
Animation,G,A Monkey's Tale,France,1999,movie,French,5.4,NA,2000
Comedy,R,Scary Movie,USA,2000,movie,English,6.2,3,2000
Drama,R,Rowing with the Wind,Spain,1988,movie,English,5.9,3.4,1990
Documentary,NA,Gendernauts: A Journey Through Shifting,USA,1999,movie,English,6.1,3.3,2000
Horror,R,House on Haunted Hill,USA,1999,movie,English,5.6,2.9,2000
Comedy,R,Human Traffic,UK,1999,movie,English,7,3.9,2000
Thriller,R,Uninvited Guest,USA,1999,movie,English,5.5,3.8,2000
Horror,UNRATED,Kill by Inches,USA,1999,movie,English,6.2,3.5,2000
Drama,R,Solas,Spain,1999,movie,Spanish,7.7,4,2000
Biography,PG-13,Vatel,France,2000,movie,English,6.6,3.4,2000
Comedy,R,Wonder Boys,USA,2000,movie,English,7.4,3.5,2000
Crime,PG-13,Drowning Mona,USA,2000,movie,English,5.6,2.7,2000
Drama,PG-13,Price of Glory,USA,2000,movie,English,6.5,3.8,2000
Drama,NA,Journey to the Sun,Turkey,1999,movie,Turkish,7.1,3.7,2000
Action,PG-13,"Crouching Tiger, Hidden Dragon",Taiwan,2000,movie,Mandarin,7.9,3.6,2000
Adventure,PG,The Color of Paradise,Iran,1999,movie,Persian,8.2,4.2,2000
Drama,NA,The Bridge,France,1999,movie,French,6.5,3.1,2000
Action,PG-13,The Skulls,USA,2000,movie,English,5.6,2.8,2000
Drama,NA,The Pear Tree,Iran,1998,movie,Persian,7.8,0,2000
Comedy,NA,The New Country,Sweden,2000,movie,Swedish,7.5,4,2000
Inconnu,NA,Le dernier souffle,Canada,1999,movie,French,6.8,4.6,2000
Comedy,PG-13,Get Over It,USA,2001,movie,English,5.8,2.9,2000
Drama,NA,The Man Who Sleeps,France,1974,movie,French,8.2,3.9,1970
Action,R,Reindeer Games,USA,2000,movie,English,5.7,2.5,2000
Documentary,NA,The Nazis Strike,USA,1943,movie,English,7.3,0,1940
Crime,PG-13,Frequency,USA,2000,movie,English,7.3,3.4,2000
Biography,R,Introducing Dorothy Dandridge,USA,1999,movie,English,7.1,3.7,2000
Comedy,NA,No Budget Story,Greece,1997,movie,Greek,7,4.8,2000
Comedy,PG-13,"O Brother, Where Art Thou?",UK,2000,movie,English,7.8,3.7,2000
Animation,G,Pokèmon: The First Movie - Mewtwo Strikes Back,Japan,1998,movie,Japanese,5.7,2.9,2000
Crime,R,The Shawshank Redemption,USA,1994,movie,English,9.3,4.4,1990
Documentary,NA,Embracing,Japan,1992,movie,Japanese,7,0,1990
Adventure,PG,The Color of Paradise,Iran,1999,movie,Persian,8.2,4.2,2000
Action,TV-MA,Band of Brothers,UK,2001,series,English,9.6,2,2000
Short,NA,The Little Engine That Could,UK,1991,movie,English,7.2,3.7,1990
Comedy,R,S.F.W.,USA,1994,movie,English,5.9,3,1990
Action,R,Blade II,USA,2002,movie,English,6.7,3.4,2000
Sci-Fi,NA,More,USA,1998,movie,Inconnu,8.3,4.3,2000
Action,NOT RATED,Zatoichi's Flashing Sword,Japan,1964,movie,Japanese,7.3,3.8,1960
Comedy,R,Picking Up the Pieces,USA,2000,movie,English,4.7,2.7,2000
Drama,NA,"Sarah, Plain and Tall: Winter's End",USA,1999,movie,English,6.9,3.8,2000
Drama,NA,Beloved/Friend,Spain,1999,movie,Catalan,6.9,3.9,2000
Action,R,Pups,USA,1999,movie,English,6.1,3.5,2000
Drama,NA,Beloved/Friend,Spain,1999,movie,Catalan,6.8,3.9,2000
Documentary,NA,Fotoamator,Poland,1998,movie,German,7.4,3.1,2000
Western,NA,The Daughter of Dawn,USA,1920,movie,English,6.4,0,1920
Comedy,PG-13,28 Days,USA,2000,movie,English,6,2.9,2000
Comedy,R,Julien Donkey-Boy,USA,1999,movie,English,6.6,3.6,2000
Horror,R,Urban Legends: Final Cut,USA,2000,movie,English,4.1,2.5,2000
Comedy,PG-13,Down to You,USA,2000,movie,English,4.9,2.7,2000
Crime,PG-13,Frequency,USA,2000,movie,English,7.3,3.4,2000
Action,PG-13,Gone in Sixty Seconds,USA,2000,movie,English,6.5,3.5,2000
Drama,NA,Marcel Proust's Time Regained,France,1999,movie,French,6.9,3.6,2000
Action,PG-13,Left Behind: The Movie,Canada,2000,movie,English,4.6,3.2,2000
Action,PG-13,Vertical Limit,USA,2000,movie,English,5.8,2.8,2000
Documentary,NA,Katatsumori,Japan,1994,movie,Japanese,7.1,5,1990
Drama,R,Finder's Fee,Canada,2001,movie,English,6.5,3.3,2000
Comedy,NA,Lord's Lantern in Budapest,Hungary,1999,movie,Hungarian,6.9,NA,2000
Family,G,Doug's 1st Movie,USA,1999,movie,English,5,2.9,2000
Documentary,NA,Triumph Over Violence,Soviet Union,1965,movie,Russian,8.2,4.1,1960
Drama,R,Jesus' Son,USA,1999,movie,English,7,3.8,2000
Comedy,NA,Rien sur Robert,France,1999,movie,French,6.5,3.9,2000
Horror,R,Anatomy,Germany,2000,movie,German,6.1,3.1,2000
Comedy,NA,King of Comedy,Hong Kong,1999,movie,Cantonese,7.3,3.6,2000
Comedy,NA,Something Like It,Japan,1981,movie,Japanese,7.3,3.2,1980
Action,R,Swiri,South Korea,1999,movie,Korean,6.7,3.5,2000
Action,PG,Godzilla 2000,Japan,1999,movie,Japanese,6,2.4,2000
Drama,R,Shadow of the Vampire,UK,2000,movie,English,6.9,3.4,2000
Action,PG-13,Dungeons & Dragons,USA,2000,movie,English,3.6,2.2,2000
Comedy,NA,"Oh, Serafina!",Italy,1976,movie,Italian,5.6,3.6,1980
Animation,G,The Adventures of Tom Thumb & Thumbelina,USA,2002,movie,English,5,3.1,2000
Drama,NA,The Seven Cervi Brothers,Italy,1968,movie,Italian,7.7,3.9,1970
Adventure,TV-G,Zenon: Girl of the 21st Century,USA,1999,movie,English,6.4,3.2,2000
Drama,R,All About My Mother,Spain,1999,movie,Spanish,7.9,4.2,2000
Drama,NA,It All Starts Today,France,1999,movie,French,7.5,3.6,2000
Action,NOT RATED,Zatoichi's Cane-sword,Japan,1967,movie,Japanese,7.7,3.7,1970
Drama,R,The Big Kahuna,USA,1999,movie,English,6.7,3.4,2000
Action,NOT RATED,"Fight, Zatoichi, Fight",Japan,1964,movie,Japanese,7.6,3.8,1960
Drama,NA,Eros,Brazil,1964,movie,Portuguese,7.2,NA,1960
Drama,NA,Night Wind,France,1999,movie,French,6.4,3,2000
Action,R,Scarfies,New Zealand,1999,movie,English,6.5,3.3,2000
Drama,NA,Beefcake,Canada,1998,movie,English,6.8,3.3,2000
Comedy,NA,Sokkotanssi,Finland,1999,movie,Finnish,6.8,0,2000
Animation,NA,The Halloween Tree,USA,1993,movie,English,8.3,4.1,1990
Drama,R,Miss Julie,USA,1999,movie,English,6.4,3.1,2000
Adventure,PG,The Little Vampire,Germany,2000,movie,English,5.7,2.8,2000
Comedy,R,The Whole Nine Yards,USA,2000,movie,English,6.7,3.2,2000
Horror,R,Destroyer,USA,1988,movie,English,4.7,2.7,1990
Drama,NA,The First Olympics: Athens 1896,USA,1984,series,English,7.6,NA,1980
Action,R,Turbulence 2: Fear of Flying,USA,1999,movie,English,4.3,2.5,2000
Comedy,PG-13,The Fighting Temptations,USA,2003,movie,English,5.5,3.2,2000
Drama,R,The Widow of Saint-Pierre,France,2000,movie,French,7.3,3.6,2000
Documentary,PG-13,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",UK,1999,movie,English,7.5,3.8,2000
Action,PG-13,Shanghai Noon,USA,2000,movie,English,6.6,3.2,2000
Comedy,NA,Little Brothers,France,1999,movie,French,6.2,3.1,2000
Comedy,NA,Au Pair,USA,1999,movie,English,6,3.5,2000
Action,UNRATED,Aftershock: Earthquake in New York,USA,1999,movie,English,5.2,0,2000
Drama,NA,Death of a Salesman,USA,1966,movie,English,8.2,3.8,1970
Comedy,R,Birthday Girl,UK,2001,movie,English,6.1,2.8,2000
Crime,NA,Ghulam,India,1998,movie,Hindi,7.4,3.6,2000
Adventure,NA,"Goodbye, 20th Century",Republic of Macedonia,1998,movie,Macedonian,6.9,3.8,2000
Musical,NA,The Robber Symphony,UK,1937,movie,French,7.3,NA,1940
Comedy,PG-13,Little Nicky,USA,2000,movie,English,5.3,3,2000
Action,PG-13,Space Cowboys,USA,2000,movie,English,6.4,3,2000
Drama,PG-13,Bounce,USA,2000,movie,English,5.7,2.7,2000
Crime,NA,Bang,USA,1995,movie,English,6.4,3.7,2000
Documentary,NA,Genghis Blues,USA,1999,movie,English,7.9,4.1,2000
Drama,NA,Longitude,UK,2000,movie,English,7.9,4,2000
Drama,NA,Life is to Whistle,Cuba,1998,movie,Spanish,6.8,3.1,2000
Horror,R,The Blair Witch Project,USA,1999,movie,English,6.4,2.6,2000
Comedy,NA,Very Annie Mary,UK,2001,movie,English,6.8,3.8,2000
Thriller,NA,The Hunt for the Unicorn Killer,USA,1999,movie,English,6.5,3.2,2000
Drama,NA,Kadosh,Israel,1999,movie,Hebrew,6.8,3.5,2000
Comedy,NA,Kilerèw 2-èch,Poland,1999,movie,Polish,6.5,3.1,2000
Comedy,TV-G,Smart House,USA,1999,movie,English,6.2,3.1,2000
Crime,NA,The Rifleman of the Voroshilov Regiment,Russia,1999,movie,Russian,7.5,4,2000
Drama,PG-13,The Rising Place,USA,2001,movie,English,6.5,3.5,2000
Biography,R,Men of Honor,USA,2000,movie,English,7.1,3.6,2000
Drama,NA,The Hole,Taiwan,1998,movie,Mandarin,7.6,2.9,2000
Documentary,NA,Il pianeta azzurro,Italy,1982,movie,Italian,7.7,4.1,1980
Horror,X,Leatherface: Texas Chainsaw Massacre III,USA,1990,movie,English,5.1,2.9,1990
Drama,PG-13,Kikujiro,Japan,1999,movie,Japanese,7.9,3.2,2000
Action,PG-13,Red Planet,USA,2000,movie,English,5.6,2.6,2000
Comedy,NA,The Broken Landlord,Turkey,1985,movie,Turkish,8.8,4.3,1980
Drama,NA,Charisma,Japan,1999,movie,Japanese,7.1,3.6,2000
Comedy,R,Two Family House,USA,2000,movie,English,7.3,3.6,2000
Family,NA,The Ball,Belgium,1999,movie,Dutch,5.2,3,2000
Comedy,NA,La dilettante,France,1999,movie,French,6.6,3,2000
Drama,TV-G,Johnny Tsunami,USA,1999,movie,English,6.4,3.3,2000
Drama,PG-13,Save the Last Dance,USA,2001,movie,English,6.1,4.1,2000
Comedy,PG-13,A Midsummer Night's Dream,Italy,1999,movie,English,6.5,5,2000
Crime,PG-13,The Crew,USA,2000,movie,English,5.6,2.7,2000
Comedy,NA,Frog,USA,1987,movie,English,5.9,NA,1990
Comedy,NA,Bedrooms and Hallways,UK,1998,movie,English,6.6,3.6,2000
Drama,NA,David and Lisa,USA,1998,movie,English,6.8,3.6,2000
Adventure,PG-13,Cast Away,USA,2000,movie,English,7.7,3.5,2000
Drama,R,The Princess and the Warrior,Germany,2000,movie,German,7.6,2.5,2000
Comedy,R,Dr. T and the Women,USA,2000,movie,English,4.6,2.3,2000
Comedy,G,Beautiful People,South Africa,1974,movie,English,8.3,4.2,1970
Action,NA,Besat,Denmark,1999,movie,Danish,6.3,3.2,2000
Crime,R,Hard,USA,1998,movie,English,5.9,3.3,2000
Drama,NA,Father of a Soldier,Soviet Union,1965,movie,Georgian,8.7,NA,1960
Documentary,NA,Meeting People Is Easy,UK,1998,movie,English,7.5,4,2000
Comedy,PG,MVP: Most Valuable Primate,Canada,2000,movie,English,3.7,2.7,2000
Animation,G,An American Tail: The Mystery of the Night Monster,USA,1999,movie,English,6,3.4,2000
